sales_sample
fecha,producto,tienda,ventas
2023-07-27,Calzado,Tienda Norte,951.47
2023-07-27,Calzado,Tienda Sur,589.34
2023-07-27,Calzado,Tienda Centro,929.77
2023-07-27,Calzado,Tienda Oriente,713.74
2023-07-27,Calzado,Tienda Poniente,842.96
2023-07-27,Hombre,Tienda Norte,948.54
2023-07-27,Hombre,Tienda Sur,555.88
2023-07-27,Hombre,Tienda Centro,722.62
2023-07-27,Hombre,Tienda Oriente,656.22
2023-07-27,Hombre,Tienda Poniente,729.31
2023-07-27,Accesorios,Tienda Norte,86.73
2023-07-27,Accesorios,Tienda Sur,75.0
2023-07-27,Accesorios,Tienda Centro,75.0
2023-07-27,Accesorios,Tienda Oriente,75.0
2023-07-27,Accesorios,Tienda Poniente,75.0
2023-07-28,Mujer,Tienda Norte,2749.84
2023-07-28,Mujer,Tienda Sur,1643.0
2023-07-28,Mujer,Tienda Centro,2199.81
2023-07-28,Mujer,Tienda Oriente,2012.44
2023-07-28,Mujer,Tienda Poniente,2255.1
2023-07-28,Niños,Tienda Norte,502.52
2023-07-28,Niños,Tienda Sur,328.03
2023-07-28,Niños,Tienda Centro,439.37
2023-07-28,Niños,Tienda Oriente,394.14
2023-07-28,Niños,Tienda Poniente,412.83
2023-07-28,Calzado,Tienda Norte,992.45
2023-07-28,Calzado,Tienda Sur,565.91
2023-07-28,Calzado,Tienda Centro,869.15
2023-07-28,Calzado,Tienda Oriente,657.58
2023-07-28,Calzado,Tienda Poniente,809.72
2023-07-28,Hombre,Tienda Norte,911.48
2023-07-28,Hombre,Tienda Sur,515.15
2023-07-28,Hombre,Tienda Centro,750.84
2023-07-28,Hombre,Tienda Oriente,605.95
2023-07-28,Hombre,Tienda Poniente,658.03
2023-07-28,Accesorios,Tienda Norte,77.73
2023-07-28,Accesorios,Tienda Sur,75.0
2023-07-28,Accesorios,Tienda Centro,75.0
2023-07-28,Accesorios,Tienda Oriente,75.0
2023-07-28,Accesorios,Tienda Poniente,75.0
2023-07-29,Mujer,Tienda Norte,2605.12
2023-07-29,Mujer,Tienda Sur,1611.57
2023-07-29,Mujer,Tienda Centro,2317.64
2023-07-29,Mujer,Tienda Oriente,1670.78
2023-07-29,Mujer,Tienda Poniente,2007.64
2023-07-29,Niños,Tienda Norte,548.34
2023-07-29,Niños,Tienda Sur,300.86
2023-07-29,Niños,Tienda Centro,405.59
2023-07-29,Niños,Tienda Oriente,333.97
2023-07-29,Niños,Tienda Poniente,405.65
2023-07-29,Calzado,Tienda Norte,860.55
2023-07-29,Calzado,Tienda Sur,567.19
2023-07-29,Calzado,Tienda Centro,752.18
2023-07-29,Calzado,Tienda Oriente,618.5
2023-07-29,Calzado,Tienda Poniente,697.07
2023-07-29,Hombre,Tienda Norte,810.06
2023-07-29,Hombre,Tienda Sur,498.68
2023-07-29,Hombre,Tienda Centro,697.01
2023-07-29,Hombre,Tienda Oriente,579.81
2023-07-29,Hombre,Tienda Poniente,620.53
2023-07-29,Accesorios,Tienda Norte,75.0
2023-07-29,Accesorios,Tienda Sur,75.0
2023-07-29,Accesorios,Tienda Centro,75.0
2023-07-29,Accesorios,Tienda Oriente,75.0
2023-07-29,Accesorios,Tienda Poniente,75.0
2023-07-30,Mujer,Tienda Norte,2520.27
2023-07-30,Mujer,Tienda Sur,1563.55
2023-07-30,Mujer,Tienda Centro,2109.65
2023-07-30,Mujer,Tienda Oriente,1799.48
2023-07-30,Mujer,Tienda Poniente,1947.71
2023-07-30,Niños,Tienda Norte,489.71
2023-07-30,Niños,Tienda Sur,332.39
2023-07-30,Niños,Tienda Centro,480.64
2023-07-30,Niños,Tienda Oriente,373.54
2023-07-30,Niños,Tienda Poniente,401.04
2023-07-30,Calzado,Tienda Norte,986.77
2023-07-30,Calzado,Tienda Sur,583.55
2023-07-30,Calzado,Tienda Centro,779.25
2023-07-30,Calzado,Tienda Oriente,649.82
2023-07-30,Calzado,Tienda Poniente,705.66
2023-07-30,Hombre,Tienda Norte,743.26
2023-07-30,Hombre,Tienda Sur,493.18
2023-07-30,Hombre,Tienda Centro,678.57
2023-07-30,Hombre,Tienda Oriente,593.96
2023-07-30,Hombre,Tienda Poniente,628.3
2023-07-30,Accesorios,Tienda Norte,75.0
2023-07-30,Accesorios,Tienda Sur,75.0
2023-07-30,Accesorios,Tienda Centro,75.0
2023-07-30,Accesorios,Tienda Oriente,75.0
2023-07-30,Accesorios,Tienda Poniente,75.0
2023-07-31,Mujer,Tienda Norte,4668.44
2023-07-31,Mujer,Tienda Sur,2469.91
2023-07-31,Mujer,Tienda Centro,3767.66
2023-07-31,Mujer,Tienda Oriente,3027.51
2023-07-31,Mujer,Tienda Poniente,3123.26
2023-07-31,Niños,Tienda Norte,541.77
2023-07-31,Niños,Tienda Sur,323.45
2023-07-31,Niños,Tienda Centro,458.51
2023-07-31,Niños,Tienda Oriente,369.37
2023-07-31,Niños,Tienda Poniente,410.37
2023-07-31,Calzado,Tienda Norte,990.45
2023-07-31,Calzado,Tienda Sur,579.35
2023-07-31,Calzado,Tienda Centro,883.52
2023-07-31,Calzado,Tienda Oriente,714.77
2023-07-31,Calzado,Tienda Poniente,736.64
2023-07-31,Hombre,Tienda Norte,1295.81
2023-07-31,Hombre,Tienda Sur,727.08
2023-07-31,Hombre,Tienda Centro,962.72
2023-07-31,Hombre,Tienda Oriente,874.45
2023-07-31,Hombre,Tienda Poniente,982.26
2023-07-31,Accesorios,Tienda Norte,75.0
2023-07-31,Accesorios,Tienda Sur,75.0
2023-07-31,Accesorios,Tienda Centro,75.0
2023-07-31,Accesorios,Tienda Oriente,75.0
2023-07-31,Accesorios,Tienda Poniente,75.0
2023-08-01,Mujer,Tienda Norte,4496.2
2023-08-01,Mujer,Tienda Sur,2574.53
2023-08-01,Mujer,Tienda Centro,4230.48
2023-08-01,Mujer,Tienda Oriente,3006.65
2023-08-01,Mujer,Tienda Poniente,3541.08
2023-08-01,Niños,Tienda Norte,579.17
2023-08-01,Niños,Tienda Sur,337.87
2023-08-01,Niños,Tienda Centro,483.4
2023-08-01,Niños,Tienda Oriente,374.73
2023-08-01,Niños,Tienda Poniente,430.73
2023-08-01,Calzado,Tienda Norte,1035.34
2023-08-01,Calzado,Tienda Sur,651.56
2023-08-01,Calzado,Tienda Centro,795.44
2023-08-01,Calzado,Tienda Oriente,723.44
2023-08-01,Calzado,Tienda Poniente,899.6
2023-08-01,Hombre,Tienda Norte,1259.54
2023-08-01,Hombre,Tienda Sur,822.05
2023-08-01,Hombre,Tienda Centro,1092.47
2023-08-01,Hombre,Tienda Oriente,794.66
2023-08-01,Hombre,Tienda Poniente,966.87
2023-08-01,Accesorios,Tienda Norte,78.96
2023-08-01,Accesorios,Tienda Sur,75.0
2023-08-01,Accesorios,Tienda Centro,75.0
2023-08-01,Accesorios,Tienda Oriente,75.0
2023-08-01,Accesorios,Tienda Poniente,75.0
2023-08-02,Mujer,Tienda Norte,4509.84
2023-08-02,Mujer,Tienda Sur,2738.91
2023-08-02,Mujer,Tienda Centro,3907.7
2023-08-02,Mujer,Tienda Oriente,2912.72
2023-08-02,Mujer,Tienda Poniente,3417.26
2023-08-02,Niños,Tienda Norte,616.43
2023-08-02,Niños,Tienda Sur,324.71
2023-08-02,Niños,Tienda Centro,476.35
2023-08-02,Niños,Tienda Oriente,406.89
2023-08-02,Niños,Tienda Poniente,453.57
2023-08-02,Calzado,Tienda Norte,1044.71
2023-08-02,Calzado,Tienda Sur,665.32
2023-08-02,Calzado,Tienda Centro,861.85
2023-08-02,Calzado,Tienda Oriente,766.57
2023-08-02,Calzado,Tienda Poniente,823.05
2023-08-02,Hombre,Tienda Norte,1440.62
2023-08-02,Hombre,Tienda Sur,850.94
2023-08-02,Hombre,Tienda Centro,1155.14
2023-08-02,Hombre,Tienda Oriente,980.86
2023-08-02,Hombre,Tienda Poniente,987.89
2023-08-02,Accesorios,Tienda Norte,81.39
2023-08-02,Accesorios,Tienda Sur,75.0
2023-08-02,Accesorios,Tienda Centro,75.0
2023-08-02,Accesorios,Tienda Oriente,75.0
2023-08-02,Accesorios,Tienda Poniente,75.0
2023-08-03,Mujer,Tienda Norte,4056.57
2023-08-03,Mujer,Tienda Sur,2786.03
2023-08-03,Mujer,Tienda Centro,3514.09
2023-08-03,Mujer,Tienda Oriente,2907.57
2023-08-03,Mujer,Tienda Poniente,3546.65
2023-08-03,Niños,Tienda Norte,550.48
2023-08-03,Niños,Tienda Sur,341.53
2023-08-03,Niños,Tienda Centro,509.41
2023-08-03,Niños,Tienda Oriente,398.3
2023-08-03,Niños,Tienda Poniente,409.25
2023-08-03,Calzado,Tienda Norte,1089.06
2023-08-03,Calzado,Tienda Sur,575.2
2023-08-03,Calzado,Tienda Centro,901.49
2023-08-03,Calzado,Tienda Oriente,720.55
2023-08-03,Calzado,Tienda Poniente,763.54
2023-08-03,Hombre,Tienda Norte,1231.43
2023-08-03,Hombre,Tienda Sur,745.55
2023-08-03,Hombre,Tienda Centro,1168.71
2023-08-03,Hombre,Tienda Oriente,889.88
2023-08-03,Hombre,Tienda Poniente,954.07
2023-08-03,Accesorios,Tienda Norte,81.23
2023-08-03,Accesorios,Tienda Sur,75.0
2023-08-03,Accesorios,Tienda Centro,75.0
2023-08-03,Accesorios,Tienda Oriente,75.0
2023-08-03,Accesorios,Tienda Poniente,75.0
2023-08-04,Mujer,Tienda Norte,4830.43
2023-08-04,Mujer,Tienda Sur,3010.85
2023-08-04,Mujer,Tienda Centro,4051.75
2023-08-04,Mujer,Tienda Oriente,3168.63
2023-08-04,Mujer,Tienda Poniente,3469.74
2023-08-04,Niños,Tienda Norte,534.21
2023-08-04,Niños,Tienda Sur,310.08
2023-08-04,Niños,Tienda Centro,441.58
2023-08-04,Niños,Tienda Oriente,357.19
2023-08-04,Niños,Tienda Poniente,421.39
2023-08-04,Calzado,Tienda Norte,962.75
2023-08-04,Calzado,Tienda Sur,593.24
2023-08-04,Calzado,Tienda Centro,791.85
2023-08-04,Calzado,Tienda Oriente,652.76
2023-08-04,Calzado,Tienda Poniente,717.91
2023-08-04,Hombre,Tienda Norte,1448.87
2023-08-04,Hombre,Tienda Sur,804.57
2023-08-04,Hombre,Tienda Centro,1209.63
2023-08-04,Hombre,Tienda Oriente,1008.91
2023-08-04,Hombre,Tienda Poniente,1122.43
2023-08-04,Accesorios,Tienda Norte,75.0
2023-08-04,Accesorios,Tienda Sur,75.0
2023-08-04,Accesorios,Tienda Centro,75.0
2023-08-04,Accesorios,Tienda Oriente,75.0
2023-08-04,Accesorios,Tienda Poniente,75.0
2023-08-05,Mujer,Tienda Norte,4335.22
2023-08-05,Mujer,Tienda Sur,2830.43
2023-08-05,Mujer,Tienda Centro,3968.66
2023-08-05,Mujer,Tienda Oriente,3207.43
2023-08-05,Mujer,Tienda Poniente,3374.67
2023-08-05,Niños,Tienda Norte,508.74
2023-08-05,Niños,Tienda Sur,303.67
2023-08-05,Niños,Tienda Centro,410.98
2023-08-05,Niños,Tienda Oriente,328.47
2023-08-05,Niños,Tienda Poniente,373.34
2023-08-05,Calzado,Tienda Norte,940.36
2023-08-05,Calzado,Tienda Sur,552.32
2023-08-05,Calzado,Tienda Centro,761.89
2023-08-05,Calzado,Tienda Oriente,594.47
2023-08-05,Calzado,Tienda Poniente,799.19
2023-08-05,Hombre,Tienda Norte,1203.6
2023-08-05,Hombre,Tienda Sur,751.13
2023-08-05,Hombre,Tienda Centro,1123.95
2023-08-05,Hombre,Tienda Oriente,955.52
2023-08-05,Hombre,Tienda Poniente,1148.47
2023-08-05,Accesorios,Tienda Norte,75.0
2023-08-05,Accesorios,Tienda Sur,75.0
2023-08-05,Accesorios,Tienda Centro,75.0
2023-08-05,Accesorios,Tienda Oriente,75.0
2023-08-05,Accesorios,Tienda Poniente,75.0
2023-08-06,Mujer,Tienda Norte,4723.15
2023-08-06,Mujer,Tienda Sur,2900.98
2023-08-06,Mujer,Tienda Centro,4387.31
2023-08-06,Mujer,Tienda Oriente,3106.93
2023-08-06,Mujer,Tienda Poniente,3819.2
2023-08-06,Niños,Tienda Norte,470.07
2023-08-06,Niños,Tienda Sur,335.85
2023-08-06,Niños,Tienda Centro,430.8
2023-08-06,Niños,Tienda Oriente,365.23
2023-08-06,Niños,Tienda Poniente,403.13
2023-08-06,Calzado,Tienda Norte,951.2
2023-08-06,Calzado,Tienda Sur,568.37
2023-08-06,Calzado,Tienda Centro,751.2
2023-08-06,Calzado,Tienda Oriente,630.95
2023-08-06,Calzado,Tienda Poniente,678.9
2023-08-06,Hombre,Tienda Norte,1376.97
2023-08-06,Hombre,Tienda Sur,781.39
2023-08-06,Hombre,Tienda Centro,1182.41
2023-08-06,Hombre,Tienda Oriente,1007.37
2023-08-06,Hombre,Tienda Poniente,1131.68
2023-08-06,Accesorios,Tienda Norte,76.31
2023-08-06,Accesorios,Tienda Sur,75.0
2023-08-06,Accesorios,Tienda Centro,75.0
2023-08-06,Accesorios,Tienda Oriente,75.0
2023-08-06,Accesorios,Tienda Poniente,75.0
2023-08-07,Mujer,Tienda Norte,2847.99
2023-08-07,Mujer,Tienda Sur,1721.36
2023-08-07,Mujer,Tienda Centro,2175.99
2023-08-07,Mujer,Tienda Oriente,2033.0
2023-08-07,Mujer,Tienda Poniente,2166.06
2023-08-07,Niños,Tienda Norte,563.22
2023-08-07,Niños,Tienda Sur,331.48
2023-08-07,Niños,Tienda Centro,448.86
2023-08-07,Niños,Tienda Oriente,407.07
2023-08-07,Niños,Tienda Poniente,391.78
2023-08-07,Calzado,Tienda Norte,896.21
2023-08-07,Calzado,Tienda Sur,659.31
2023-08-07,Calzado,Tienda Centro,835.93
2023-08-07,Calzado,Tienda Oriente,661.92
2023-08-07,Calzado,Tienda Poniente,729.74
2023-08-07,Hombre,Tienda Norte,790.46
2023-08-07,Hombre,Tienda Sur,588.11
2023-08-07,Hombre,Tienda Centro,766.73
2023-08-07,Hombre,Tienda Oriente,621.54
2023-08-07,Hombre,Tienda Poniente,700.93
2023-08-07,Accesorios,Tienda Norte,75.0
2023-08-07,Accesorios,Tienda Sur,75.0
2023-08-07,Accesorios,Tienda Centro,75.0
2023-08-07,Accesorios,Tienda Oriente,75.0
2023-08-07,Accesorios,Tienda Poniente,75.0
2023-08-08,Mujer,Tienda Norte,3014.15
2023-08-08,Mujer,Tienda Sur,1801.63
2023-08-08,Mujer,Tienda Centro,2365.32
2023-08-08,Mujer,Tienda Oriente,2002.06
2023-08-08,Mujer,Tienda Poniente,2194.35
2023-08-08,Niños,Tienda Norte,578.45
2023-08-08,Niños,Tienda Sur,341.56
2023-08-08,Niños,Tienda Centro,498.35
2023-08-08,Niños,Tienda Oriente,384.5
2023-08-08,Niños,Tienda Poniente,427.2
2023-08-08,Calzado,Tienda Norte,1089.58
2023-08-08,Calzado,Tienda Sur,631.61
2023-08-08,Calzado,Tienda Centro,896.32
2023-08-08,Calzado,Tienda Oriente,673.15
2023-08-08,Calzado,Tienda Poniente,851.02
2023-08-08,Hombre,Tienda Norte,865.7
2023-08-08,Hombre,Tienda Sur,573.4
2023-08-08,Hombre,Tienda Centro,776.83
2023-08-08,Hombre,Tienda Oriente,619.68
2023-08-08,Hombre,Tienda Poniente,704.57
2023-08-08,Accesorios,Tienda Norte,84.96
2023-08-08,Accesorios,Tienda Sur,75.0
2023-08-08,Accesorios,Tienda Centro,75.0
2023-08-08,Accesorios,Tienda Oriente,75.0
2023-08-08,Accesorios,Tienda Poniente,75.0
2023-08-09,Mujer,Tienda Norte,3179.86
2023-08-09,Mujer,Tienda Sur,1727.5
2023-08-09,Mujer,Tienda Centro,2393.01
2023-08-09,Mujer,Tienda Oriente,2052.05
2023-08-09,Mujer,Tienda Poniente,2344.92
2023-08-09,Niños,Tienda Norte,615.84
2023-08-09,Niños,Tienda Sur,389.46
2023-08-09,Niños,Tienda Centro,504.06
2023-08-09,Niños,Tienda Oriente,390.06
2023-08-09,Niños,Tienda Poniente,429.85
2023-08-09,Calzado,Tienda Norte,1038.3
2023-08-09,Calzado,Tienda Sur,667.71
2023-08-09,Calzado,Tienda Centro,924.16
2023-08-09,Calzado,Tienda Oriente,745.01
2023-08-09,Calzado,Tienda Poniente,735.93
2023-08-09,Hombre,Tienda Norte,914.95
2023-08-09,Hombre,Tienda Sur,616.15
2023-08-09,Hombre,Tienda Centro,775.38
2023-08-09,Hombre,Tienda Oriente,647.78
2023-08-09,Hombre,Tienda Poniente,811.86
2023-08-09,Accesorios,Tienda Norte,81.12
2023-08-09,Accesorios,Tienda Sur,75.0
2023-08-09,Accesorios,Tienda Centro,75.0
2023-08-09,Accesorios,Tienda Oriente,75.0
2023-08-09,Accesorios,Tienda Poniente,75.0
2023-08-10,Mujer,Tienda Norte,2523.18
2023-08-10,Mujer,Tienda Sur,1669.91
2023-08-10,Mujer,Tienda Centro,2466.45
2023-08-10,Mujer,Tienda Oriente,2013.24
2023-08-10,Mujer,Tienda Poniente,2296.75
2023-08-10,Niños,Tienda Norte,523.36
2023-08-10,Niños,Tienda Sur,343.08
2023-08-10,Niños,Tienda Centro,421.94
2023-08-10,Niños,Tienda Oriente,366.37
2023-08-10,Niños,Tienda Poniente,435.49
2023-08-10,Calzado,Tienda Norte,899.97
2023-08-10,Calzado,Tienda Sur,641.58
2023-08-10,Calzado,Tienda Centro,922.96
2023-08-10,Calzado,Tienda Oriente,647.62
2023-08-10,Calzado,Tienda Poniente,762.63
2023-08-10,Hombre,Tienda Norte,973.78
2023-08-10,Hombre,Tienda Sur,567.28
2023-08-10,Hombre,Tienda Centro,776.28
2023-08-10,Hombre,Tienda Oriente,626.58
2023-08-10,Hombre,Tienda Poniente,647.66
2023-08-10,Accesorios,Tienda Norte,77.54
2023-08-10,Accesorios,Tienda Sur,75.0
2023-08-10,Accesorios,Tienda Centro,75.0
2023-08-10,Accesorios,Tienda Oriente,75.0
2023-08-10,Accesorios,Tienda Poniente,75.0
2023-08-11,Mujer,Tienda Norte,2520.62
2023-08-11,Mujer,Tienda Sur,1587.45
2023-08-11,Mujer,Tienda Centro,2112.24
2023-08-11,Mujer,Tienda Oriente,1699.51
2023-08-11,Mujer,Tienda Poniente,2026.71
2023-08-11,Niños,Tienda Norte,508.95
2023-08-11,Niños,Tienda Sur,301.75
2023-08-11,Niños,Tienda Centro,451.13
2023-08-11,Niños,Tienda Oriente,339.62
2023-08-11,Niños,Tienda Poniente,404.67
2023-08-11,Calzado,Tienda Norte,959.54
2023-08-11,Calzado,Tienda Sur,624.65
2023-08-11,Calzado,Tienda Centro,805.63
2023-08-11,Calzado,Tienda Oriente,673.89
2023-08-11,Calzado,Tienda Poniente,722.61
2023-08-11,Hombre,Tienda Norte,779.55
2023-08-11,Hombre,Tienda Sur,539.12
2023-08-11,Hombre,Tienda Centro,771.03
2023-08-11,Hombre,Tienda Oriente,577.57
2023-08-11,Hombre,Tienda Poniente,714.53
2023-08-11,Accesorios,Tienda Norte,76.18
2023-08-11,Accesorios,Tienda Sur,75.0
2023-08-11,Accesorios,Tienda Centro,75.0
2023-08-11,Accesorios,Tienda Oriente,75.0
2023-08-11,Accesorios,Tienda Poniente,75.0
2023-08-12,Mujer,Tienda Norte,2418.89
2023-08-12,Mujer,Tienda Sur,1564.8
2023-08-12,Mujer,Tienda Centro,2101.69
2023-08-12,Mujer,Tienda Oriente,1757.25
2023-08-12,Mujer,Tienda Poniente,1926.26
2023-08-12,Niños,Tienda Norte,465.79
2023-08-12,Niños,Tienda Sur,293.8
2023-08-12,Niños,Tienda Centro,443.79
2023-08-12,Niños,Tienda Oriente,338.97
2023-08-12,Niños,Tienda Poniente,350.92
2023-08-12,Calzado,Tienda Norte,796.95
2023-08-12,Calzado,Tienda Sur,540.01
2023-08-12,Calzado,Tienda Centro,766.7
2023-08-12,Calzado,Tienda Oriente,579.27
2023-08-12,Calzado,Tienda Poniente,621.43
2023-08-12,Hombre,Tienda Norte,824.92
2023-08-12,Hombre,Tienda Sur,576.77
2023-08-12,Hombre,Tienda Centro,709.24
2023-08-12,Hombre,Tienda Oriente,525.11
2023-08-12,Hombre,Tienda Poniente,612.29
2023-08-12,Accesorios,Tienda Norte,75.0
2023-08-12,Accesorios,Tienda Sur,75.0
2023-08-12,Accesorios,Tienda Centro,75.0
2023-08-12,Accesorios,Tienda Oriente,75.0
2023-08-12,Accesorios,Tienda Poniente,75.0
2023-08-13,Mujer,Tienda Norte,2586.37
2023-08-13,Mujer,Tienda Sur,1514.42
2023-08-13,Mujer,Tienda Centro,2217.56
2023-08-13,Mujer,Tienda Oriente,1815.46
2023-08-13,Mujer,Tienda Poniente,1862.16
2023-08-13,Niños,Tienda Norte,466.5
2023-08-13,Niños,Tienda Sur,317.07
2023-08-13,Niños,Tienda Centro,446.85
2023-08-13,Niños,Tienda Oriente,352.36
2023-08-13,Niños,Tienda Poniente,407.09
2023-08-13,Calzado,Tienda Norte,975.47
2023-08-13,Calzado,Tienda Sur,512.65
2023-08-13,Calzado,Tienda Centro,785.64
2023-08-13,Calzado,Tienda Oriente,670.36
2023-08-13,Calzado,Tienda Poniente,738.17
2023-08-13,Hombre,Tienda Norte,873.43
2023-08-13,Hombre,Tienda Sur,484.61
2023-08-13,Hombre,Tienda Centro,712.15
2023-08-13,Hombre,Tienda Oriente,585.46
2023-08-13,Hombre,Tienda Poniente,605.41
2023-08-13,Accesorios,Tienda Norte,75.0
2023-08-13,Accesorios,Tienda Sur,75.0
2023-08-13,Accesorios,Tienda Centro,75.0
2023-08-13,Accesorios,Tienda Oriente,75.0
2023-08-13,Accesorios,Tienda Poniente,75.0
2023-08-14,Mujer,Tienda Norte,2714.97
2023-08-14,Mujer,Tienda Sur,1797.32
2023-08-14,Mujer,Tienda Centro,2466.24
2023-08-14,Mujer,Tienda Oriente,1788.5
2023-08-14,Mujer,Tienda Poniente,2078.07
2023-08-14,Niños,Tienda Norte,516.94
2023-08-14,Niños,Tienda Sur,339.48
2023-08-14,Niños,Tienda Centro,464.45
2023-08-14,Niños,Tienda Oriente,352.62
2023-08-14,Niños,Tienda Poniente,426.37
2023-08-14,Calzado,Tienda Norte,900.62
2023-08-14,Calzado,Tienda Sur,627.33
2023-08-14,Calzado,Tienda Centro,717.06
2023-08-14,Calzado,Tienda Oriente,661.08
2023-08-14,Calzado,Tienda Poniente,715.2
2023-08-14,Hombre,Tienda Norte,893.14
2023-08-14,Hombre,Tienda Sur,538.51
2023-08-14,Hombre,Tienda Centro,652.24
2023-08-14,Hombre,Tienda Oriente,558.64
2023-08-14,Hombre,Tienda Poniente,645.59
2023-08-14,Accesorios,Tienda Norte,79.28
2023-08-14,Accesorios,Tienda Sur,75.0
2023-08-14,Accesorios,Tienda Centro,75.0
2023-08-14,Accesorios,Tienda Oriente,75.0
2023-08-14,Accesorios,Tienda Poniente,75.0
2023-08-15,Mujer,Tienda Norte,2933.58
2023-08-15,Mujer,Tienda Sur,1781.4
2023-08-15,Mujer,Tienda Centro,2312.59
2023-08-15,Mujer,Tienda Oriente,1959.79
2023-08-15,Mujer,Tienda Poniente,2176.87
2023-08-15,Niños,Tienda Norte,573.8
2023-08-15,Niños,Tienda Sur,353.74
2023-08-15,Niños,Tienda Centro,463.29
2023-08-15,Niños,Tienda Oriente,379.35
2023-08-15,Niños,Tienda Poniente,393.96
2023-08-15,Calzado,Tienda Norte,1045.16
2023-08-15,Calzado,Tienda Sur,625.37
2023-08-15,Calzado,Tienda Centro,862.87
2023-08-15,Calzado,Tienda Oriente,724.91
2023-08-15,Calzado,Tienda Poniente,767.37
2023-08-15,Hombre,Tienda Norte,874.98
2023-08-15,Hombre,Tienda Sur,547.95
2023-08-15,Hombre,Tienda Centro,762.75
2023-08-15,Hombre,Tienda Oriente,640.65
2023-08-15,Hombre,Tienda Poniente,684.81
2023-08-15,Accesorios,Tienda Norte,77.77
2023-08-15,Accesorios,Tienda Sur,75.0
2023-08-15,Accesorios,Tienda Centro,75.0
2023-08-15,Accesorios,Tienda Oriente,75.0
2023-08-15,Accesorios,Tienda Poniente,75.0
2023-08-16,Mujer,Tienda Norte,2986.64
2023-08-16,Mujer,Tienda Sur,1807.54
2023-08-16,Mujer,Tienda Centro,2448.23
2023-08-16,Mujer,Tienda Oriente,1996.75
2023-08-16,Mujer,Tienda Poniente,2334.56
2023-08-16,Niños,Tienda Norte,538.17
2023-08-16,Niños,Tienda Sur,357.28
2023-08-16,Niños,Tienda Centro,465.6
2023-08-16,Niños,Tienda Oriente,398.97
2023-08-16,Niños,Tienda Poniente,434.63
2023-08-16,Calzado,Tienda Norte,1008.27
2023-08-16,Calzado,Tienda Sur,645.51
2023-08-16,Calzado,Tienda Centro,849.01
2023-08-16,Calzado,Tienda Oriente,675.99
2023-08-16,Calzado,Tienda Poniente,777.8
2023-08-16,Hombre,Tienda Norte,874.2
2023-08-16,Hombre,Tienda Sur,574.72
2023-08-16,Hombre,Tienda Centro,763.06
2023-08-16,Hombre,Tienda Oriente,604.95
2023-08-16,Hombre,Tienda Poniente,725.59
2023-08-16,Accesorios,Tienda Norte,81.89
2023-08-16,Accesorios,Tienda Sur,75.0
2023-08-16,Accesorios,Tienda Centro,75.0
2023-08-16,Accesorios,Tienda Oriente,75.0
2023-08-16,Accesorios,Tienda Poniente,75.0
2023-08-17,Mujer,Tienda Norte,2828.1
2023-08-17,Mujer,Tienda Sur,1625.5
2023-08-17,Mujer,Tienda Centro,2426.97
2023-08-17,Mujer,Tienda Oriente,1920.71
2023-08-17,Mujer,Tienda Poniente,2202.28
2023-08-17,Niños,Tienda Norte,538.28
2023-08-17,Niños,Tienda Sur,323.52
2023-08-17,Niños,Tienda Centro,434.9
2023-08-17,Niños,Tienda Oriente,373.86
2023-08-17,Niños,Tienda Poniente,410.31
2023-08-17,Calzado,Tienda Norte,929.57
2023-08-17,Calzado,Tienda Sur,646.6
2023-08-17,Calzado,Tienda Centro,880.01
2023-08-17,Calzado,Tienda Oriente,619.27
2023-08-17,Calzado,Tienda Poniente,684.27
2023-08-17,Hombre,Tienda Norte,824.46
2023-08-17,Hombre,Tienda Sur,551.36
2023-08-17,Hombre,Tienda Centro,849.19
2023-08-17,Hombre,Tienda Oriente,580.75
2023-08-17,Hombre,Tienda Poniente,673.65
2023-08-17,Accesorios,Tienda Norte,82.0
2023-08-17,Accesorios,Tienda Sur,75.0
2023-08-17,Accesorios,Tienda Centro,75.0
2023-08-17,Accesorios,Tienda Oriente,75.0
2023-08-17,Accesorios,Tienda Poniente,75.0
2023-08-18,Mujer,Tienda Norte,2720.98
2023-08-18,Mujer,Tienda Sur,1678.89
2023-08-18,Mujer,Tienda Centro,2043.29
2023-08-18,Mujer,Tienda Oriente,1785.73
2023-08-18,Mujer,Tienda Poniente,1937.3
2023-08-18,Niños,Tienda Norte,508.96
2023-08-18,Niños,Tienda Sur,293.19
2023-08-18,Niños,Tienda Centro,407.94
2023-08-18,Niños,Tienda Oriente,352.83
2023-08-18,Niños,Tienda Poniente,390.76
2023-08-18,Calzado,Tienda Norte,989.45
2023-08-18,Calzado,Tienda Sur,574.51
2023-08-18,Calzado,Tienda Centro,839.11
2023-08-18,Calzado,Tienda Oriente,682.53
2023-08-18,Calzado,Tienda Poniente,752.05
2023-08-18,Hombre,Tienda Norte,677.78
2023-08-18,Hombre,Tienda Sur,489.59
2023-08-18,Hombre,Tienda Centro,717.82
2023-08-18,Hombre,Tienda Oriente,534.54
2023-08-18,Hombre,Tienda Poniente,620.03
2023-08-18,Accesorios,Tienda Norte,75.0
2023-08-18,Accesorios,Tienda Sur,75.0
2023-08-18,Accesorios,Tienda Centro,75.0
2023-08-18,Accesorios,Tienda Oriente,75.0
2023-08-18,Accesorios,Tienda Poniente,75.0
2023-08-19,Mujer,Tienda Norte,2631.11
2023-08-19,Mujer,Tienda Sur,1523.41
